geography_id,state_code,district_code,subdistrict_code,town_village_code,ward_code,level,name,rural_urban,observation_year,households_count,persons_count,male_persons_count,female_persons_count,persons_age_0_6_count,male_age_0_6_count,female_age_0_6_count,literate_persons_count,workers_count,main_workers_count,main_other_workers_count,marginal_workers_count,marginal_other_workers_count,non_workers_count,male_workers_count,female_workers_count,male_main_workers_count,female_main_workers_count,male_marginal_workers_count,female_marginal_workers_count,marginal_workers_3_to_6_months_count,male_marginal_workers_3_to_6_months_count,female_marginal_workers_3_to_6_months_count,marginal_workers_under_3_months_count,male_marginal_workers_under_3_months_count,female_marginal_workers_under_3_months_count,male_non_workers_count,female_non_workers_count,main_cultivators_count,male_main_cultivators_count,female_main_cultivators_count,main_agricultural_labourers_count,male_main_agricultural_labourers_count,female_main_agricultural_labourers_count,main_household_industry_workers_count,male_main_household_industry_workers_count,female_main_household_industry_workers_count,male_main_other_workers_count,female_main_other_workers_count,marginal_cultivators_count,male_marginal_cultivators_count,female_marginal_cultivators_count,marginal_agricultural_labourers_count,male_marginal_agricultural_labourers_count,female_marginal_agricultural_labourers_count,marginal_household_industry_workers_count,male_marginal_household_industry_workers_count,female_marginal_household_industry_workers_count,male_marginal_other_workers_count,female_marginal_other_workers_count,marginal_3_to_6_months_cultivators_count,male_marginal_3_to_6_months_cultivators_count,female_marginal_3_to_6_months_cultivators_count,marginal_3_to_6_months_agricultural_labourers_count,male_marginal_3_to_6_months_agricultural_labourers_count,female_marginal_3_to_6_months_agricultural_labourers_count,marginal_3_to_6_months_household_industry_workers_count,male_marginal_3_to_6_months_household_industry_workers_count,female_marginal_3_to_6_months_household_industry_workers_count,marginal_3_to_6_months_other_workers_count,male_marginal_3_to_6_months_other_workers_count,female_marginal_3_to_6_months_other_workers_count,marginal_under_3_months_cultivators_count,male_marginal_under_3_months_cultivators_count,female_marginal_under_3_months_cultivators_count,marginal_under_3_months_agricultural_labourers_count,male_marginal_under_3_months_agricultural_labourers_count,female_marginal_under_3_months_agricultural_labourers_count,marginal_under_3_months_household_industry_workers_count,male_marginal_under_3_months_household_industry_workers_count,female_marginal_under_3_months_household_industry_workers_count,marginal_under_3_months_other_workers_count,male_marginal_under_3_months_other_workers_count,female_marginal_under_3_months_other_workers_count,male_literate_persons_count,female_literate_persons_count,illiterate_persons_count,male_illiterate_persons_count,female_illiterate_persons_count,source,source_id,source_sha256,spatial_status
27:517:04163:552312:0000:000000,27,517,04163,552312,0000,VILLAGE,Dongare,Rural,2011,175,787,410,377,54,29,25,610,299,282,106,17,4,488,261,38,248,34,13,4,17,13,4,0,0,0,149,339,65,63,2,110,86,24,1,0,1,99,7,2,2,0,11,7,4,0,0,0,4,0,2,2,0,11,7,4,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,349,261,177,61,116,observed,census_thane_pca,30c08b5f5686962847b9f52a11dff6be922fb4d4da8926c0b3ee4cc90c8a5fde,Historical source district; MMR inclusion and geometry unresolved
27:517:04163:552313:0000:000000,27,517,04163,552313,0000,VILLAGE,Virathan Bk.,Rural,2011,451,1799,922,877,164,75,89,1343,677,539,411,138,76,1122,562,115,473,66,89,49,121,79,42,17,10,7,360,762,39,35,4,61,52,9,28,23,5,363,48,25,23,2,20,12,8,17,6,11,48,28,24,22,2,18,11,7,16,6,10,63,40,23,1,1,0,2,1,1,1,0,1,13,8,5,781,562,456,141,315,observed,census_thane_pca,30c08b5f5686962847b9f52a11dff6be922fb4d4da8926c0b3ee4cc90c8a5fde,Historical source district; MMR inclusion and geometry unresolved
27:517:04163:552314:0000:000000,27,517,04163,552314,0000,VILLAGE,Darshet,Rural,2011,208,967,483,484,178,83,95,418,519,512,13,7,0,448,267,252,264,248,3,4,7,3,4,0,0,0,216,232,316,168,148,181,88,93,2,1,1,7,6,1,0,1,6,3,3,0,0,0,0,0,1,0,1,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,167,549,232,317,observed,census_thane_pca,30c08b5f5686962847b9f52a11dff6be922fb4d4da8926c0b3ee4cc90c8a5fde,Historical source district; MMR inclusion and geometry unresolved
27:517:04163:552315:0000:000000,27,517,04163,552315,0000,VILLAGE,Dahiwale,Rural,2011,148,699,327,372,121,55,66,449,281,41,9,240,3,418,189,92,31,10,158,82,208,141,67,32,17,15,138,280,25,17,8,6,4,2,1,1,0,9,0,18,12,6,219,143,76,0,0,0,3,0,14,10,4,192,129,63,0,0,0,2,2,0,4,2,2,27,14,13,0,0,0,1,1,0,242,207,250,85,165,observed,census_thane_pca,30c08b5f5686962847b9f52a11dff6be922fb4d4da8926c0b3ee4cc90c8a5fde,Historical source district; MMR inclusion and geometry unresolved
27:517:04163:552316:0000:000000,27,517,04163,552316,0000,VILLAGE,Ghatim,Rural,2011,176,709,342,367,119,54,65,429,319,205,77,114,21,390,218,101,147,58,71,43,112,69,43,2,2,0,124,266,56,41,15,72,50,22,0,0,0,56,21,9,5,4,82,44,38,2,1,1,21,0,9,5,4,81,43,38,2,1,1,20,20,0,0,0,0,1,1,0,0,0,0,1,1,0,228,201,280,114,166,observed,census_thane_pca,30c08b5f5686962847b9f52a11dff6be922fb4d4da8926c0b3ee4cc90c8a5fde,Historical source district; MMR inclusion and geometry unresolved
27:517:04163:552317:0000:000000,27,517,04163,552317,0000,VILLAGE,Kandarwan,Rural,2011,121,474,243,231,46,25,21,339,161,143,65,18,15,313,144,17,128,15,16,2,14,13,1,4,3,1,99,214,26,25,1,48,45,3,4,1,3,57,8,0,0,0,2,2,0,1,0,1,14,1,0,0,0,2,2,0,0,0,0,12,11,1,0,0,0,0,0,0,1,0,1,3,3,0,191,148,135,52,83,observed,census_thane_pca,30c08b5f5686962847b9f52a11dff6be922fb4d4da8926c0b3ee4cc90c8a5fde,Historical source district; MMR inclusion and geometry unresolved
27:517:04163:552318:0000:000000,27,517,04163,552318,0000,VILLAGE,Kandre Bhure,Rural,2011,255,1077,552,525,111,49,62,825,549,154,12,395,2,528,355,194,141,13,214,181,11,9,2,384,205,179,197,331,78,71,7,61,56,5,3,3,0,11,1,20,14,6,373,198,175,0,0,0,2,0,2,2,0,7,5,2,0,0,0,2,2,0,18,12,6,366,193,173,0,0,0,0,0,0,435,390,252,117,135,observed,census_thane_pca,30c08b5f5686962847b9f52a11dff6be922fb4d4da8926c0b3ee4cc90c8a5fde,Historical source district; MMR inclusion and geometry unresolved
27:517:04163:552319:0000:000000,27,517,04163,552319,0000,VILLAGE,Mithagar,Rural,2011,243,1082,569,513,72,37,35,803,432,360,270,72,26,650,373,59,316,44,57,15,71,57,14,1,0,1,196,454,54,47,7,28,20,8,8,6,2,243,27,14,12,2,26,21,5,6,5,1,19,7,14,12,2,25,21,4,6,5,1,26,19,7,0,0,0,1,0,1,0,0,0,0,0,0,466,337,279,103,176,observed,census_thane_pca,30c08b5f5686962847b9f52a11dff6be922fb4d4da8926c0b3ee4cc90c8a5fde,Historical source district; MMR inclusion and geometry unresolved
27:517:04163:552320:0000:000000,27,517,04163,552320,0000,VILLAGE,Bandar,Rural,2011,473,2007,1020,987,111,54,57,1613,728,623,601,105,89,1279,656,72,584,39,72,33,102,71,31,3,1,2,364,915,18,10,8,1,1,0,3,2,1,571,30,2,1,1,9,5,4,5,1,4,65,24,2,1,1,9,5,4,4,1,3,87,64,23,0,0,0,0,0,0,1,0,1,2,1,1,897,716,394,123,271,observed,census_thane_pca,30c08b5f5686962847b9f52a11dff6be922fb4d4da8926c0b3ee4cc90c8a5fde,Historical source district; MMR inclusion and geometry unresolved
27:517:04163:552321:0000:000000,27,517,04163,552321,0000,VILLAGE,Kore,Rural,2011,382,1514,771,743,98,52,46,1227,681,643,464,38,23,833,474,207,464,179,10,28,26,6,20,12,4,8,297,536,99,68,31,37,14,23,43,18,25,364,100,1,1,0,8,3,5,6,1,5,5,18,1,1,0,7,2,5,5,1,4,13,2,11,0,0,0,1,1,0,1,0,1,10,3,7,670,557,287,101,186,observed,census_thane_pca,30c08b5f5686962847b9f52a11dff6be922fb4d4da8926c0b3ee4cc90c8a5fde,Historical source district; MMR inclusion and geometry unresolved
27:517:04163:552322:0000:000000,27,517,04163,552322,0000,VILLAGE,Khardi,Rural,2011,503,2040,1023,1017,181,94,87,1493,1063,677,357,386,66,977,649,414,504,173,145,241,353,133,220,33,12,21,374,603,174,134,40,107,59,48,39,24,15,287,70,64,15,49,208,85,123,48,7,41,38,28,60,14,46,193,81,112,45,5,40,55,33,22,4,1,3,15,4,11,3,2,1,11,5,6,826,667,547,197,350,observed,census_thane_pca,30c08b5f5686962847b9f52a11dff6be922fb4d4da8926c0b3ee4cc90c8a5fde,Historical source district; MMR inclusion and geometry unresolved
27:517:04163:552323:0000:000000,27,517,04163,552323,0000,VILLAGE,Jalsar,Rural,2011,515,2153,1118,1035,230,121,109,1586,920,295,264,625,403,1233,684,236,251,44,433,192,450,285,165,175,148,27,434,799,12,7,5,5,3,2,14,7,7,234,30,53,35,18,128,108,20,41,30,11,260,143,37,24,13,45,37,8,34,28,6,334,196,138,16,11,5,83,71,12,7,2,5,69,64,5,895,691,567,223,344,observed,census_thane_pca,30c08b5f5686962847b9f52a11dff6be922fb4d4da8926c0b3ee4cc90c8a5fde,Historical source district; MMR inclusion and geometry unresolved
27:517:04163:552324:0000:000000,27,517,04163,552324,0000,VILLAGE,Tembhi Khodave,Rural,2011,546,2408,1208,1200,221,108,113,1783,1119,584,430,535,104,1289,774,345,520,64,254,281,472,223,249,63,31,32,434,855,81,77,4,58,54,4,15,10,5,379,51,38,29,9,383,147,236,10,2,8,76,28,31,24,7,337,125,212,7,2,5,97,72,25,7,5,2,46,22,24,3,0,3,7,4,3,967,816,625,241,384,observed,census_thane_pca,30c08b5f5686962847b9f52a11dff6be922fb4d4da8926c0b3ee4cc90c8a5fde,Historical source district; MMR inclusion and geometry unresolved
27:517:04163:552325:0000:000000,27,517,04163,552325,0000,VILLAGE,Wadhiv Saravali,Rural,2011,190,772,396,376,55,27,28,588,272,267,124,5,1,500,259,13,255,12,4,1,5,4,1,0,0,0,137,363,37,35,2,104,96,8,2,2,0,122,2,0,0,0,4,3,1,0,0,0,1,0,0,0,0,4,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,339,249,184,57,127,observed,census_thane_pca,30c08b5f5686962847b9f52a11dff6be922fb4d4da8926c0b3ee4cc90c8a5fde,Historical source district; MMR inclusion and geometry unresolved
27:517:04163:552326:0000:000000,27,517,04163,552326,0000,VILLAGE,Vadhi,Rural,2011,160,716,372,344,72,37,35,498,253,189,37,64,4,463,198,55,147,42,51,13,59,47,12,5,4,1,174,289,43,31,12,108,82,26,1,1,0,33,4,26,20,6,33,27,6,1,0,1,4,0,26,20,6,30,24,6,0,0,0,3,3,0,0,0,0,3,3,0,1,0,1,1,1,0,287,211,218,85,133,observed,census_thane_pca,30c08b5f5686962847b9f52a11dff6be922fb4d4da8926c0b3ee4cc90c8a5fde,Historical source district; MMR inclusion and geometry unresolved
27:517:04163:552327:0000:000000,27,517,04163,552327,0000,VILLAGE,Navghar,Rural,2011,279,1179,594,585,115,62,53,850,382,57,52,325,2,797,330,52,50,7,280,45,325,280,45,0,0,0,264,533,2,1,1,0,0,0,3,2,1,47,5,60,56,4,263,223,40,0,0,0,1,1,60,56,4,263,223,40,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,462,388,329,132,197,observed,census_thane_pca,30c08b5f5686962847b9f52a11dff6be922fb4d4da8926c0b3ee4cc90c8a5fde,Historical source district; MMR inclusion and geometry unresolved
27:517:04163:552328:0000:000000,27,517,04163,552328,0000,VILLAGE,Umbarwada T. Manor,Rural,2011,95,503,248,255,84,37,47,301,184,177,99,7,0,319,115,69,113,64,2,5,7,2,5,0,0,0,133,186,54,28,26,18,4,14,6,3,3,78,21,3,0,3,4,2,2,0,0,0,0,0,3,0,3,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,123,202,70,132,observed,census_thane_pca,30c08b5f5686962847b9f52a11dff6be922fb4d4da8926c0b3ee4cc90c8a5fde,Historical source district; MMR inclusion and geometry unresolved
27:517:04163:552329:0000:000000,27,517,04163,552329,0000,VILLAGE,Kharwadashri,Rural,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,observed,census_thane_pca,30c08b5f5686962847b9f52a11dff6be922fb4d4da8926c0b3ee4cc90c8a5fde,Historical source district; MMR inclusion and geometry unresolved
27:517:04163:552330:0000:000000,27,517,04163,552330,0000,VILLAGE,Kharmendi,Rural,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,observed,census_thane_pca,30c08b5f5686962847b9f52a11dff6be922fb4d4da8926c0b3ee4cc90c8a5fde,Historical source district; MMR inclusion and geometry unresolved
27:517:04163:552331:0000:000000,27,517,04163,552331,0000,VILLAGE,Datiware,Rural,2011,138,490,228,262,29,14,15,417,161,144,59,17,14,329,112,49,101,43,11,6,17,11,6,0,0,0,116,213,37,24,13,39,29,10,9,6,3,42,17,2,1,1,1,1,0,0,0,0,9,5,2,1,1,1,1,0,0,0,0,14,9,5,0,0,0,0,0,0,0,0,0,0,0,0,200,217,73,28,45,observed,census_thane_pca,30c08b5f5686962847b9f52a11dff6be922fb4d4da8926c0b3ee4cc90c8a5fde,Historical source district; MMR inclusion and geometry unresolved
27:517:04163:552332:0000:000000,27,517,04163,552332,0000,VILLAGE,Asheri,Rural,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,observed,census_thane_pca,30c08b5f5686962847b9f52a11dff6be922fb4d4da8926c0b3ee4cc90c8a5fde,Historical source district; MMR inclusion and geometry unresolved
27:517:04163:552333:0000:000000,27,517,04163,552333,0000,VILLAGE,Khadkawane,Rural,2011,57,315,159,156,63,30,33,117,186,13,0,173,0,129,98,88,11,2,87,86,144,75,69,29,12,17,61,68,7,6,1,6,5,1,0,0,0,0,0,10,7,3,163,80,83,0,0,0,0,0,8,6,2,136,69,67,0,0,0,0,0,0,2,1,1,27,11,16,0,0,0,0,0,0,81,36,198,78,120,observed,census_thane_pca,30c08b5f5686962847b9f52a11dff6be922fb4d4da8926c0b3ee4cc90c8a5fde,Historical source district; MMR inclusion and geometry unresolved
27:517:04163:552334:0000:000000,27,517,04163,552334,0000,VILLAGE,Wade,Rural,2011,298,1376,706,670,272,119,153,497,828,600,54,228,201,548,452,376,293,307,159,69,172,111,61,56,48,8,254,294,444,201,243,100,50,50,2,1,1,41,13,9,5,4,7,2,5,11,1,10,151,50,7,4,3,6,2,4,8,1,7,151,104,47,2,1,1,1,0,1,3,0,3,50,47,3,360,137,879,346,533,observed,census_thane_pca,30c08b5f5686962847b9f52a11dff6be922fb4d4da8926c0b3ee4cc90c8a5fde,Historical source district; MMR inclusion and geometry unresolved
27:517:04163:552335:0000:000000,27,517,04163,552335,0000,VILLAGE,Chari Kh.,Rural,2011,137,816,384,432,154,77,77,339,390,380,223,10,3,426,199,191,197,183,2,8,10,2,8,0,0,0,185,241,84,36,48,73,24,49,0,0,0,137,86,6,1,5,1,0,1,0,0,0,1,2,6,1,5,1,0,1,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,194,145,477,190,287,observed,census_thane_pca,30c08b5f5686962847b9f52a11dff6be922fb4d4da8926c0b3ee4cc90c8a5fde,Historical source district; MMR inclusion and geometry unresolved
27:517:04163:552336:0000:000000,27,517,04163,552336,0000,VILLAGE,Velgaon,Rural,2011,291,1474,707,767,309,145,164,460,785,655,18,130,5,689,381,404,320,335,61,69,116,54,62,14,7,7,326,363,367,182,185,266,124,142,4,3,1,11,7,44,21,23,81,37,44,0,0,0,3,2,39,19,20,74,34,40,0,0,0,3,1,2,5,2,3,7,3,4,0,0,0,2,2,0,287,173,1014,420,594,observed,census_thane_pca,30c08b5f5686962847b9f52a11dff6be922fb4d4da8926c0b3ee4cc90c8a5fde,Historical source district; MMR inclusion and geometry unresolved
27:517:04163:552337:0000:000000,27,517,04163,552337,0000,VILLAGE,Chilhar,Rural,2011,163,777,377,400,134,72,62,283,422,372,85,50,12,355,214,208,201,171,13,37,50,13,37,0,0,0,163,192,114,107,7,172,85,87,1,0,1,9,76,5,0,5,33,11,22,0,0,0,2,10,5,0,5,33,11,22,0,0,0,12,2,10,0,0,0,0,0,0,0,0,0,0,0,0,176,107,494,201,293,observed,census_thane_pca,30c08b5f5686962847b9f52a11dff6be922fb4d4da8926c0b3ee4cc90c8a5fde,Historical source district; MMR inclusion and geometry unresolved
27:517:04163:552338:0000:000000,27,517,04163,552338,0000,VILLAGE,Pole,Rural,2011,236,1192,597,595,252,125,127,404,668,665,36,3,1,524,338,330,338,327,0,3,2,0,2,1,0,1,259,265,584,300,284,43,21,22,2,1,1,16,20,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,229,175,788,368,420,observed,census_thane_pca,30c08b5f5686962847b9f52a11dff6be922fb4d4da8926c0b3ee4cc90c8a5fde,Historical source district; MMR inclusion and geometry unresolved
27:517:04163:552339:0000:000000,27,517,04163,552339,0000,VILLAGE,Khutal,Rural,2011,75,514,262,252,78,38,40,264,198,185,39,13,5,316,102,96,97,88,5,8,13,5,8,0,0,0,160,156,144,73,71,1,1,0,1,1,0,22,17,7,2,5,1,0,1,0,0,0,3,2,7,2,5,1,0,1,0,0,0,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,155,109,250,107,143,observed,census_thane_pca,30c08b5f5686962847b9f52a11dff6be922fb4d4da8926c0b3ee4cc90c8a5fde,Historical source district; MMR inclusion and geometry unresolved
27:517:04163:552340:0000:000000,27,517,04163,552340,0000,VILLAGE,Damkhind,Rural,2011,112,596,321,275,90,46,44,270,301,211,5,90,5,295,184,117,138,73,46,44,82,43,39,8,3,5,137,158,165,110,55,41,25,16,0,0,0,3,2,39,24,15,46,18,28,0,0,0,4,1,34,23,11,43,16,27,0,0,0,5,4,1,5,1,4,3,2,1,0,0,0,0,0,0,183,87,326,138,188,observed,census_thane_pca,30c08b5f5686962847b9f52a11dff6be922fb4d4da8926c0b3ee4cc90c8a5fde,Historical source district; MMR inclusion and geometry unresolved
27:517:04163:552341:0000:000000,27,517,04163,552341,0000,VILLAGE,Kondhan,Rural,2011,342,1804,903,901,289,164,125,917,713,484,225,229,50,1091,482,231,336,148,146,83,174,101,73,55,45,10,421,670,79,72,7,180,120,60,0,0,0,144,81,9,8,1,170,92,78,0,0,0,46,4,9,8,1,147,77,70,0,0,0,18,16,2,0,0,0,23,15,8,0,0,0,32,30,2,549,368,887,354,533,observed,census_thane_pca,30c08b5f5686962847b9f52a11dff6be922fb4d4da8926c0b3ee4cc90c8a5fde,Historical source district; MMR inclusion and geometry unresolved
27:517:04163:552342:0000:000000,27,517,04163,552342,0000,VILLAGE,Awadhan,Rural,2011,363,1744,856,888,263,125,138,848,909,405,140,504,42,835,491,418,283,122,208,296,431,195,236,73,13,60,365,470,35,21,14,230,151,79,0,0,0,111,29,13,5,8,449,172,277,0,0,0,31,11,11,5,6,389,166,223,0,0,0,31,24,7,2,0,2,60,6,54,0,0,0,11,7,4,493,355,896,363,533,observed,census_thane_pca,30c08b5f5686962847b9f52a11dff6be922fb4d4da8926c0b3ee4cc90c8a5fde,Historical source district; MMR inclusion and geometry unresolved
27:517:04163:552343:0000:000000,27,517,04163,552343,0000,VILLAGE,Kosbad,Rural,2011,398,2166,1086,1080,385,201,184,833,1059,578,88,481,10,1107,530,529,373,205,157,324,334,80,254,147,77,70,556,551,210,127,83,184,138,46,96,50,46,58,30,24,8,16,442,141,301,5,3,2,5,5,21,7,14,303,67,236,3,2,1,7,4,3,3,1,2,139,74,65,2,1,1,3,1,2,510,323,1333,576,757,observed,census_thane_pca,30c08b5f5686962847b9f52a11dff6be922fb4d4da8926c0b3ee4cc90c8a5fde,Historical source district; MMR inclusion and geometry unresolved
27:517:04163:552344:0000:000000,27,517,04163,552344,0000,VILLAGE,Nandgaon T. Manor,Rural,2011,289,1455,742,713,225,122,103,809,640,630,342,10,6,815,407,233,398,232,9,1,9,8,1,1,1,0,335,480,216,109,107,71,40,31,1,1,0,248,94,3,3,0,1,0,1,0,0,0,6,0,3,3,0,1,0,1,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,1,1,0,471,338,646,271,375,observed,census_thane_pca,30c08b5f5686962847b9f52a11dff6be922fb4d4da8926c0b3ee4cc90c8a5fde,Historical source district; MMR inclusion and geometry unresolved
27:517:04163:552345:0000:000000,27,517,04163,552345,0000,VILLAGE,Ambhan,Rural,2011,131,660,318,342,84,37,47,401,327,272,34,55,1,333,189,138,166,106,23,32,53,22,31,2,1,1,129,204,7,5,2,231,132,99,0,0,0,29,5,0,0,0,54,23,31,0,0,0,0,1,0,0,0,52,22,30,0,0,0,1,0,1,0,0,0,2,1,1,0,0,0,0,0,0,236,165,259,82,177,observed,census_thane_pca,30c08b5f5686962847b9f52a11dff6be922fb4d4da8926c0b3ee4cc90c8a5fde,Historical source district; MMR inclusion and geometry unresolved
27:517:04163:552346:0000:000000,27,517,04163,552346,0000,VILLAGE,Bandhan,Rural,2011,146,652,322,330,103,50,53,335,234,142,105,92,48,418,189,45,120,22,69,23,90,67,23,2,2,0,133,285,11,10,1,24,23,1,2,2,0,85,20,1,1,0,41,25,16,2,1,1,42,6,1,1,0,41,25,16,1,0,1,47,41,6,0,0,0,0,0,0,1,1,0,1,1,0,196,139,317,126,191,observed,census_thane_pca,30c08b5f5686962847b9f52a11dff6be922fb4d4da8926c0b3ee4cc90c8a5fde,Historical source district; MMR inclusion and geometry unresolved
27:517:04163:552347:0000:000000,27,517,04163,552347,0000,VILLAGE,Loware,Rural,2011,239,1118,563,555,163,84,79,663,667,459,65,208,9,451,340,327,283,176,57,151,207,57,150,1,0,1,223,228,308,158,150,82,68,14,4,3,1,54,11,94,27,67,105,22,83,0,0,0,8,1,93,27,66,105,22,83,0,0,0,9,8,1,1,0,1,0,0,0,0,0,0,0,0,0,369,294,455,194,261,observed,census_thane_pca,30c08b5f5686962847b9f52a11dff6be922fb4d4da8926c0b3ee4cc90c8a5fde,Historical source district; MMR inclusion and geometry unresolved
27:517:04163:552348:0000:000000,27,517,04163,552348,0000,VILLAGE,Katale,Rural,2011,276,1241,634,607,176,89,87,793,527,474,257,53,7,714,370,157,361,113,9,44,52,8,44,1,1,0,264,450,167,127,40,46,29,17,4,4,0,201,56,29,5,24,17,0,17,0,0,0,4,3,29,5,24,17,0,17,0,0,0,6,3,3,0,0,0,0,0,0,0,0,0,1,1,0,450,343,448,184,264,observed,census_thane_pca,30c08b5f5686962847b9f52a11dff6be922fb4d4da8926c0b3ee4cc90c8a5fde,Historical source district; MMR inclusion and geometry unresolved
27:517:04163:552349:0000:000000,27,517,04163,552349,0000,VILLAGE,Wasaroli,Rural,2011,57,232,123,109,36,28,8,153,95,81,26,14,1,137,63,32,58,23,5,9,13,4,9,1,1,0,60,77,0,0,0,55,40,15,0,0,0,18,8,0,0,0,13,4,9,0,0,0,1,0,0,0,0,12,3,9,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,84,69,79,39,40,observed,census_thane_pca,30c08b5f5686962847b9f52a11dff6be922fb4d4da8926c0b3ee4cc90c8a5fde,Historical source district; MMR inclusion and geometry unresolved
27:517:04163:552350:0000:000000,27,517,04163,552350,0000,VILLAGE,Wakadi,Rural,2011,77,311,162,149,50,27,23,204,130,12,11,118,47,181,94,36,6,6,88,30,113,86,27,5,2,3,68,113,0,0,0,0,0,0,1,1,0,5,6,0,0,0,69,47,22,2,1,1,40,7,0,0,0,66,46,20,2,1,1,45,39,6,0,0,0,3,1,2,0,0,0,2,1,1,113,91,107,49,58,observed,census_thane_pca,30c08b5f5686962847b9f52a11dff6be922fb4d4da8926c0b3ee4cc90c8a5fde,Historical source district; MMR inclusion and geometry unresolved
27:517:04163:552351:0000:000000,27,517,04163,552351,0000,VILLAGE,Takwahal,Rural,2011,336,1646,868,778,286,160,126,885,607,458,377,149,136,1039,471,136,362,96,109,40,135,97,38,14,12,2,397,642,25,13,12,36,18,18,20,13,7,318,59,7,5,2,3,1,2,3,3,0,100,36,7,5,2,3,1,2,0,0,0,125,91,34,0,0,0,0,0,0,3,3,0,11,9,2,508,377,761,360,401,observed,census_thane_pca,30c08b5f5686962847b9f52a11dff6be922fb4d4da8926c0b3ee4cc90c8a5fde,Historical source district; MMR inclusion and geometry unresolved
27:517:04163:552352:0000:000000,27,517,04163,552352,0000,VILLAGE,Sawarkhand,Rural,2011,234,1274,659,615,210,113,97,671,635,373,123,262,146,639,376,259,246,127,130,132,218,122,96,44,8,36,283,356,98,53,45,149,95,54,3,2,1,96,27,15,7,8,97,17,80,4,0,4,106,40,15,7,8,61,13,48,3,0,3,139,102,37,0,0,0,36,4,32,1,0,1,7,4,3,396,275,603,263,340,observed,census_thane_pca,30c08b5f5686962847b9f52a11dff6be922fb4d4da8926c0b3ee4cc90c8a5fde,Historical source district; MMR inclusion and geometry unresolved
27:517:04163:552353:0000:000000,27,517,04163,552353,0000,VILLAGE,Karalgaon,Rural,2011,236,1220,594,626,153,76,77,743,493,309,74,184,15,727,322,171,221,88,101,83,47,37,10,137,64,73,272,455,2,2,0,227,152,75,6,6,0,61,13,107,53,54,58,31,27,4,3,1,14,1,14,13,1,20,11,9,2,2,0,11,11,0,93,40,53,38,20,18,2,1,1,4,3,1,404,339,477,190,287,observed,census_thane_pca,30c08b5f5686962847b9f52a11dff6be922fb4d4da8926c0b3ee4cc90c8a5fde,Historical source district; MMR inclusion and geometry unresolved
27:517:04163:552354:0000:000000,27,517,04163,552354,0000,VILLAGE,Ten,Rural,2011,346,1743,893,850,272,124,148,1087,707,577,454,130,68,1036,496,211,409,168,87,43,67,41,26,63,46,17,397,639,25,11,14,80,35,45,18,16,2,347,107,13,8,5,12,8,4,37,24,13,47,21,6,4,2,3,2,1,13,6,7,45,29,16,7,4,3,9,6,3,24,18,6,23,18,5,623,464,656,270,386,observed,census_thane_pca,30c08b5f5686962847b9f52a11dff6be922fb4d4da8926c0b3ee4cc90c8a5fde,Historical source district; MMR inclusion and geometry unresolved
27:517:04163:552355:0000:000000,27,517,04163,552355,0000,VILLAGE,Durves,Rural,2011,568,2766,1390,1376,464,223,241,1456,1195,885,283,310,89,1571,789,406,637,248,152,158,279,140,139,31,12,19,601,970,162,145,17,420,235,185,20,13,7,244,39,16,12,4,194,73,121,11,5,6,62,27,15,12,3,173,67,106,6,2,4,85,59,26,1,0,1,21,6,15,5,3,2,4,3,1,858,598,1310,532,778,observed,census_thane_pca,30c08b5f5686962847b9f52a11dff6be922fb4d4da8926c0b3ee4cc90c8a5fde,Historical source district; MMR inclusion and geometry unresolved
